window_id,solution_id,event_index,window_end_time,problem_id,judge,duration_s,total_keys,key_summary,code_replay,keys_5s,text_keys_5s,modifier_keys_5s,clipboard_ops_5s,activity_type_5s,pause_count_5s,pause_total_5s,pause_p90_5s,backspace_5s,enter_5s,control_5s,row_changes_5s,column_changes_5s,keys_10s,text_keys_10s,modifier_keys_10s,clipboard_ops_10s,activity_type_10s,pause_count_10s,pause_total_10s,pause_p90_10s,backspace_10s,enter_10s,control_10s,row_changes_10s,column_changes_10s,keys_30s,text_keys_30s,modifier_keys_30s,clipboard_ops_30s,activity_type_30s,pause_count_30s,pause_total_30s,pause_p90_30s,backspace_30s,enter_30s,control_30s,row_changes_30s,column_changes_30s,keys_60s,text_keys_60s,modifier_keys_60s,clipboard_ops_60s,activity_type_60s,pause_count_60s,pause_total_60s,pause_p90_60s,backspace_60s,enter_60s,control_60s,row_changes_60s,column_changes_60s,keys_120s,text_keys_120s,modifier_keys_120s,clipboard_ops_120s,activity_type_120s,pause_count_120s,pause_total_120s,pause_p90_120s,backspace_120s,enter_120s,control_120s,row_changes_120s,column_changes_120s,current_idle_s,submitted_code
1201971-w001,1201971,410,2025-12-29T19:06:22.095600,1749,AC,1683.0,1127,"( -> i -> n -> t ->   -> j -> = -> 0 -> ; -> j -> Shift -> < -> m -> ; -> j -> Shift -> +x2 -> s -> Enterx3 -> s -> c -> a -> n -> f -> Shift -> ( -> Shift -> "" -> Shift -> % -> d -> , -> s -> a -> [ -> s -> i -> [ -> j -> ax2 -> ; -> Enter -> s -> Enter -> Control -> c -> Enter -> Control -> v -> p -> r -> i -> n -> t ->   -> Enter -> Shift -> { -> Enter -> Shiftx2 -> } -> Enter -> Shift -> p -> r -> i -> n -> t -> f -> Shift -> ( -> Shift -> "" -> \ -> n -> s -> ; -> s -> Control -> c -> Controlx2 -> v -> Shift -> & -> Enter -> Shift -> # -> d -> e -> c -> f -> i -> n -> e ->   -> CapsLock -> M -> CapsLockx2 -> A -> X","#include<stdio.h>
#define MAX 51S
int a[MAX [MAX ,m[MAX [MAX ;
    int n,m;
    while(scanf(""%d%d ,&n,&m !=EOF
    {      ,k=0s
        int a[n [m ;
        cor(int i=0;i<n;i++s
            for(int j=0;j<m;j++s
                scanf(""%d ,&[i [jaa;
        v       s
        for(int i=0;i<n;i++s
        {   for(int j=0;j<m;j++s
            k=0;s
        }   while(k<ms[s;s
            {
        v       s",1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,13,11,2,0,持续输入,3,21.006,4.078,0,2,0,3,9,18,16,2,0,持续输入,4,23.029,2.937,0,2,0,3,13,103,90,13,0,持续输入,11,86.431,1.938,0,9,0,13,85,4.564,
1201971-w002,1201971,523,2025-12-29T19:11:16.619375,1749,AC,1683.0,1127,"Shift -> CapsLock -> Shift -> i -> t ->   -> n -> a -> [ -> CapsLock -> M -> A -> X -> [ -> M -> A -> X -> CapsLock -> , -> M -> CapsLockx2 -> mx2 -> [ -> CapsLock -> M -> A -> X -> [ -> M -> A -> X -> ; -> Enter -> F -> O -> R -> Shift -> ( -> I -> N -> CapsLock -> o -> r -> Shift -> ( -> f -> i -> n -> t ->   -> i -> = -> 0 -> ; -> Shift -> < -> n -> i -> ; -> i -> Shift -> +x2 -> s -> Enter -> f -> o -> r -> Shift -> ( -> n -> t ->   -> i -> j -> = -> 0 -> ; -> Shift -> < -> j -> m -> j -> ; -> j -> Shift -> +x2 -> s -> Enter -> Shift -> { -> s -> Enterx2 -> Shift -> { -> Enter -> k -> , -> = -> 0 -> s","#include<stdio.h>
#define MAX 51S
int a[MAX [MAX ,m[MAX [MAX ;
    int n,m;
    while(scanf(""%d%d ,&n,&m !=EOF
    {      ,k,ts
        int a[n [m ;
        cor(int i=0;i<n;i++s
            for(int j=0;j<m;j++s
                scanf(""%d ,&[i [jaa;
        v       s
        for(int i=0;i<n;i++s
        {   for(int j=0;j<m;j++s
            k=0,s=0s
        }   t=k+1;s<ms[s;s
            {
        v       if(a[is[ks==a[is
                while(t<m&&a[is[kt==a[is[t  t+=1;w
                {
                    k+=1;s",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,6,5,1,0,持续输入,0,0.0,0.21,0,0,0,0,4,39,35,4,0,持续输入,2,4.816,1.284,0,1,0,0,31,59.19,
1201971-w003,1201971,739,2025-12-29T19:16:11.143150,1749,AC,1683.0,1127,"Shift -> ( -> t -> Shift -> < -> m -> &x2 -> Shift -> a -> [ -> i -> s -> [ -> s -> k -> =x2 -> a -> ] -> [ -> i -> s -> [ -> y -> t -> Enter -> t -> Shift -> + -> 1 -> = -> ; -> w -> , -> Shift -> l -> s -> Enter -> l ->   -> - -> = -> k -> t -> - -> s -> k -> s -> ; -> s -> Enter -> i -> f -> Shift -> ( -> l -> Shift -> > -> = -> 3 -> s -> Enter -> { -> Shift -> Enter -> s -> a -> [ -> s -> m -> a -> [ -> s -> [ -> s -> o -> r -> Shift -> ( -> f -> i -> n -> t -> i ->   -> j -> = -> s -> k -> ; -> j -> Shift -> < -> s -> t -> j -> Shift -> +x2 -> ; -> s -> Enter","#include<stdio.h>
#define MAX 51S
int a[MAX [MAX ,m[MAX [MAX =
    int n,m;
    while(scanf(""%d%d ,&n,&m !=EOF
    {      ,k,t,ls
        int a[n [m ;
        cor(int i=0;i<n;i++s
        c   for(int j=0;j<m;j++s
                scanf(""%d ,&[i [jaa;
        v       s
        for(int i=0;i<n;i++s
        {   for(int j=0;j<m;j++s
            k=0,s=0s
        }   t=k+1;s<ms[s;s
            {
        v       if(a[is[ks==a[is
                while(t<m&&a[is[kt==a[is[t  t+=1;w
                l =t-k;s
                if(l>=3s;s
                {
                    for(int j=k;j<t;j++s
                        mais[j =0;s

                k = t;s


        for(int i=0;i<m;i++s
        {
            k=0;hilnt
            while(k<n;s
            {rintf(""\ns ;s
                t = k+1;s
        v       while(t<n&&",17,14,3,0,持续输入,0,0.0,0.615,0,1,0,1,11,27,23,4,0,持续输入,0,0.0,0.707,0,1,0,1,19,77,67,10,0,持续输入,2,5.57,0.892,0,7,0,8,62,83,72,11,0,持续输入,2,5.57,0.897,0,8,0,9,67,123,104,19,4,持续输入,10,63.074,1.3,0,13,4,23,98,0.147,
1201971-w004,1201971,913,2025-12-29T19:21:05.666925,1749,AC,1683.0,1127,n -> t ->   -> i -> = -> 0 -> ; -> i -> Shift -> < -> m -> ; -> i -> Shift -> + -> s -> + -> Enter -> Shift -> { -> Enterx2 -> k -> = -> 0 -> w -> h -> i -> l -> ; -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> k -> Shift -> < -> n -> ; -> s -> Enter -> Shift -> { -> s -> Enter -> t ->   -> = ->   -> k -> Shift -> + -> 1 -> ; -> s -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> s -> t -> Shift -> < -> n -> ; -> Shift -> &x2 -> a -> [ -> s -> k -> [ -> i -> =x2 -> a -> [ -> t -> [ -> i -> s -> Enter -> Shift -> { -> Enter -> t -> + -> = -> 1 -> Shift -> ; -> s -> Enter -> s,"#include<stdio.h>
#define MAX 51S
int a[MAX [MAX ,m[MAX [MAX ={0s
    int n,m;
    while(scanf(""%d%d ,&n,&m !=EOF
    {      ,k,t,ls
        int a[n [m ;
        cor(int i=0;i<n;i++s
        c   for(int j=0;j<m;j++s
                scanf(""%d ,&[i [jaa;
        v       s
        for(int i=0;i<n;i++s
        {   for(int j=0;j<m;j++s
            k=0,s=0s
        }   t=k+1;s<ms[s;s
            {
        v       if(a[is[ks==a[is
                while(t<m&&a[is[kt==a[is[t  t+=1;w
                l =t-k;s
                if(l>=3s;s
                {
                    for(int j=k;j<t;j++s
                        mais[j =01s

                k = t;s


c       for(int i=0;i<m;i++s
        {
            k=0;hilnt
            while(k<n;s
            {rintf(""\ns ;s
                t = k+1;s
        v       while(t<n&&a[k [i ==a[t [is t+=1;s
                l = t-kss
                if(l>=3s
                {
                    for(int j=k;j<t;j++s
                        m[j [is=01s

                k = t;s

        }s
        for(int i=0;i<n;i++a


            {
                if(m[s
            }",2,2,0,0,持续输入,0,0.0,0.131,0,0,0,0,1,8,7,1,0,持续输入,2,4.672,2.286,0,0,0,2,4,27,22,5,0,持续输入,4,12.132,2.336,0,3,0,9,18,56,48,8,0,持续输入,8,35.395,2.893,0,4,0,14,43,67,57,10,1,持续输入,11,86.889,3.236,0,4,1,16,52,2.708,
1201971-w005,1201971,1060,2025-12-29T19:26:00.190700,1749,AC,1683.0,1127,k -> ; -> j -> Shift -> s -> ; -> j -> Shift -> ; -> j -> Shift -> +x2 -> s -> Enter -> a -> [ -> s -> j -> [ -> i -> s -> = -> 0 -> ; -> s -> Enter -> s -> Enter -> k ->   -> = ->   -> t -> ; -> s -> Control -> c -> - -> Shift -> t ->   -> t -> - -> k -> s -> k -> t -> mx2 -> Enter -> f -> o -> Shift -> ( -> i -> n -> t -> r ->   -> i -> = -> 0 -> ; -> i -> < -> s -> Shift -> b -> n -> ; -> i -> Shift -> +x2 -> a -> Shift -> s -> } -> Enter -> { -> Shift -> Enter -> } -> Shift -> Enter -> i -> f -> Shift -> ( -> sx2 -> m -> [ -> s -> 1x2 -> = -> Shift -> { -> } -> 0 -> s -> i -> [,"#include<stdio.h>
#include<string.h>s
int a[MAX [MAX ,m[MAX [MAX ={zsz
v   int n,m;
    while(scanf(""%d%d ,&n,&m !=EOF
    {      ,k,t,ls
        int a[n [m ;
        cor(int i=0;i<n;i++s
        c   for(int j=0;j<m;j++s
        v       scanf(""%d ,&[i [jaa;
        v       s
        for(int i=0;i<n;i++s
        {   for(int j=0;j<m;j++s
            k=0,s=0s
        }   t=k+1;s<ms[s;s
            {
        v       if(a[is[ks==a[is
                while(t<m&&a[is[kt==a[is[t  t+=1;w
                l =t-k;s
                if(l>=3s;s
                {
                    for(int j=k;j<t;j++s
                        aais[j =zzs

                k = t;s


c       for(int i=0;i<m;i++s
        {
            k=0;hilnt
            while(k<n;s
            {rintf(""\ns ;s
                t = k+1;s
        v       while(t<n&&a[k [i ==a[t [is t+=1;s
                l = t-kss
                if(l>=3s
                {
                    for(int j=k;j<t;j++s
                        a[j [is=zzs

                k = t;s

        }s
        for(int i=0;i<n;i++a


            {z
                if(msz zzsz1 zzzszzsz0;zz
            }
                if(m[i([js printf(""0   ;







 c",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,8,4,4,3,修饰键占多数,2,10.689,5.253,0,0,4,3,3,51,41,10,3,持续输入,4,20.138,1.832,0,1,5,6,40,79,65,14,4,持续输入,6,67.24,1.216,0,3,6,10,63,17.994,
1154790-w001,1154790,16,2025-12-25T16:15:06.193600,1323,WA,1274.4,188,2 ->   -> 1x2 -> Backspacex5 -> Enter ->   -> m -> = -> y -> / -> 6 -> ;,"
















        m=y/6;


        1",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,4,4,0,0,持续输入,0,0.0,1.387,0,0,0,0,3,8,8,0,0,持续输入,3,32.037,11.745,0,1,0,1,7,8,8,0,0,持续输入,3,32.037,11.745,0,1,0,1,7,22.039,
1154790-w002,1154790,60,2025-12-25T16:18:49.208000,1323,WA,1274.4,188,2 ->   -> 1x2 -> Backspacex5 -> Enter ->   -> m -> = -> y -> / -> 6 -> ; -> m -> Enter -> i -> n -> y -> t ->   -> n -> = -> y -> Shift -> % -> 6 -> ; -> 6 -> Shiftx7 -> * -> m -> Shift -> + -> 1 -> Shiftx6 -> + -> 2 -> Shift -> * -> m -> 1 ->   -> 1 -> 0 -> bx2,"











          b
                       b


    int n=y%6;m
        m=y/6; 6*+1


        1

                       +2*m 0",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,2,2,0,0,持续输入,1,21.628,21.628,0,0,0,1,1,17,10,7,0,持续输入,4,93.687,13.067,0,0,0,2,6,17.774,
1154790-w003,1154790,65,2025-12-25T16:22:32.222400,1323,WA,1274.4,188,2 ->   -> 1x2 -> Backspacex5 -> Enter ->   -> m -> = -> y -> / -> 6 -> ; -> m -> Enter -> i -> n -> y -> t ->   -> n -> = -> y -> Shift -> % -> 6 -> ; -> 6 -> Shiftx7 -> * -> m -> Shift -> + -> 1 -> Shiftx6 -> + -> 2 -> Shift -> * -> m -> 1 ->   -> 1 -> 0 -> bx2 -> 0x3 -> Control -> c,"











          b   0
                       b


    int n=y%6;m
        m=y/6; 6*+1


 c      1

                       +2*m 0",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,119.65,
1154790-w004,1154790,135,2025-12-25T16:26:15.236800,1323,WA,1274.4,188,2 ->   -> 1x2 -> Backspacex5 -> Enter ->   -> m -> = -> y -> / -> 6 -> ; -> m -> Enter -> i -> n -> y -> t ->   -> n -> = -> y -> Shift -> % -> 6 -> ; -> 6 -> Shiftx7 -> * -> m -> Shift -> + -> 1 -> Shiftx6 -> + -> 2 -> Shift -> * -> m -> 1 ->   -> 1 -> 0 -> bx2 -> 0x3 -> Control -> c -> Enterx2 -> Control -> c -> Control -> v -> Enter -> a -> n -> a -> i -> n -> t ->   -> l -> e -> a -> e -> x -> t -> r -> a -> = -> 0 -> ; -> x -> e -> t -> r -> a -> - -> e -> x -> t -> r -> a -> - -> 2 -> Shiftx12 -> * -> n -> = -> + -> 1 -> Shift -> Backspacex10 -> 7 ->   -> 1 -> 3,"











          b   0
                       b


    int n=y%6;m
     c  m=y/6; 6*+1
    int extra=0;
    v     a
 c      1      n      a

           extra       +2*m 0


    3
                           -extra-2*n+1",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,14,14,0,0,持续输入,1,2.815,0.502,10,0,0,0,0,40,27,13,0,持续输入,4,45.934,2.073,10,0,0,1,13,45.703,
1154790-w005,1154790,140,2025-12-25T16:29:58.251200,1323,WA,1274.4,188,2 ->   -> 1x2 -> Backspacex5 -> Enter ->   -> m -> = -> y -> / -> 6 -> ; -> m -> Enter -> i -> n -> y -> t ->   -> n -> = -> y -> Shift -> % -> 6 -> ; -> 6 -> Shiftx7 -> * -> m -> Shift -> + -> 1 -> Shiftx6 -> + -> 2 -> Shift -> * -> m -> 1 ->   -> 1 -> 0 -> bx2 -> 0x3 -> Control -> c -> Enterx2 -> Control -> c -> Control -> v -> Enter -> a -> n -> a -> i -> n -> t ->   -> l -> e -> a -> e -> x -> t -> r -> a -> = -> 0 -> ; -> x -> e -> t -> r -> a -> - -> e -> x -> t -> r -> a -> - -> 2 -> Shiftx12 -> * -> n -> = -> + -> 1 -> Shift -> Backspacex10 -> 7 ->   -> 1 -> 3 -> Control -> c -> = -> -,"











          b   0
                       b


    int n=y%6;m
     c  m=y/6; 6*+1
    int extra=0;
    v     a-1
 c      1      n     =a

           extra       +2*m 0


    3
                           -extra-2*n+1

 c",2,2,0,0,持续输入,0,0.0,0.18,0,0,0,0,1,2,2,0,0,持续输入,0,0.0,0.18,0,0,0,0,1,3,3,0,0,持续输入,1,19.81,17.847,0,0,0,1,2,3,3,0,0,持续输入,1,19.81,17.847,0,0,0,1,2,3,3,0,0,持续输入,1,19.81,17.847,0,0,0,1,2,0.491,
1138163-w001,1138163,199,2025-12-24T11:30:06.082400,1516,AC,443.2,336,Shift -> Unidentified -> I -> N -> Unidentifiedx2 -> Shift -> n -> c -> l -> u -> e -> d -> Shift -> Unidentified -> Shift -> Unidentified -> s -> t -> d -> i -> o -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> r -> i -> t -> n -> g -> Unidentified -> h -> Enter -> Unidentified -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shiftx3 -> Unidentifiedx2 -> m -> a -> t -> h -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> i -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> t -> d -> l -> i -> b -> Unidentified -> h -> Enterx2 -> i -> t -> Unidentified -> n -> m -> a -> i -> n -> Unidentified -> Shiftx2 -> Unidentified -> Enterx2 -> r -> e -> u -> r -> n," Include stdio h
 include string h
 include math h
 include stdlib h

int main
    int nl
    whilenscanf   d   n  EOF
        fo int i   i nn i
",12,5,2,0,持续输入,0,0.0,0.909,0,1,0,0,7,27,12,4,0,持续输入,0,0.0,0.722,0,1,0,0,20,68,19,30,0,持续输入,2,8.031,0.884,0,2,0,1,37,135,68,35,0,持续输入,4,12.474,1.018,0,8,0,8,94,200,109,45,0,持续输入,6,17.754,0.991,0,10,0,10,145,0.203,
1138163-w002,1138163,244,2025-12-24T11:31:23.635749999,1516,AC,443.2,336,Shift -> Unidentified -> I -> N -> Unidentifiedx2 -> Shift -> n -> c -> l -> u -> e -> d -> Shift -> Unidentified -> Shift -> Unidentified -> s -> t -> d -> i -> o -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> r -> i -> t -> n -> g -> Unidentified -> h -> Enter -> Unidentified -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shiftx3 -> Unidentifiedx2 -> m -> a -> t -> h -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> i -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> t -> d -> l -> i -> b -> Unidentified -> h -> Enterx2 -> i -> t -> Unidentified -> n -> m -> a -> i -> n -> Unidentified -> Shiftx2 -> Unidentified -> Enterx2 -> r -> e -> u -> r -> n," Include stdio h
 include string h
 include math h
 include stdlib h

int main
    int nl
    whilenscanf   d   n  EOF
        forint i   i nn i
            for int j i   j  n j

",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,10,4,3,0,持续输入,1,2.289,1.719,0,2,0,1,5,142,56,49,0,持续输入,5,20.674,0.939,0,6,0,6,90,53.681,
1138163-w003,1138163,244,2025-12-24T11:32:41.189100,1516,AC,443.2,336,Shift -> Unidentified -> I -> N -> Unidentifiedx2 -> Shift -> n -> c -> l -> u -> e -> d -> Shift -> Unidentified -> Shift -> Unidentified -> s -> t -> d -> i -> o -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> r -> i -> t -> n -> g -> Unidentified -> h -> Enter -> Unidentified -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shiftx3 -> Unidentifiedx2 -> m -> a -> t -> h -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> i -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> t -> d -> l -> i -> b -> Unidentified -> h -> Enterx2 -> i -> t -> Unidentified -> n -> m -> a -> i -> n -> Unidentified -> Shiftx2 -> Unidentified -> Enterx2 -> r -> e -> u -> r -> n," Include stdio h
 include string h
 include math h
 include stdlib h

int main
    int nl
    whilenscanf   d   n  EOF
        forint i   i nn i
            for int j i   j  n j

",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,131.234,
1138163-w004,1138163,244,2025-12-24T11:33:58.742450,1516,AC,443.2,336,Shift -> Unidentified -> I -> N -> Unidentifiedx2 -> Shift -> n -> c -> l -> u -> e -> d -> Shift -> Unidentified -> Shift -> Unidentified -> s -> t -> d -> i -> o -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> r -> i -> t -> n -> g -> Unidentified -> h -> Enter -> Unidentified -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shiftx3 -> Unidentifiedx2 -> m -> a -> t -> h -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> i -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> t -> d -> l -> i -> b -> Unidentified -> h -> Enterx2 -> i -> t -> Unidentified -> n -> m -> a -> i -> n -> Unidentified -> Shiftx2 -> Unidentified -> Enterx2 -> r -> e -> u -> r -> n," Include stdio h
 include string h
 include math h
 include stdlib h

int main
    int nl
    whilenscanf   d   n  EOF
        forint i   i nn i
            for int j i   j  n j

",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,208.787,
1138163-w005,1138163,310,2025-12-24T11:35:16.295800,1516,AC,443.2,336,a -> t -> h -> Unidentified -> h -> Enter -> Shift -> Unidentified -> i -> n -> c -> l -> i -> u -> d -> e -> Shift -> Unidentifiedx2 -> s -> t -> d -> l -> i -> b -> Unidentified -> h -> Enterx2 -> i -> t -> Unidentified -> n -> m -> a -> i -> n -> Unidentified -> Shiftx2 -> Unidentified -> Enterx2 -> r -> e -> u -> r -> n -> Unidentified -> t -> Unidentifiedx2 -> n -> t -> Unidentified -> i -> n -> l -> Unidentified -> Enter -> w -> h -> i -> l -> e -> Shift -> Unidentified -> c -> a -> s -> n -> Shiftx3 -> f -> Unidentified -> Shift -> Unidentified -> Shift -> Unidentified -> d -> Unidentified -> Shift -> Unidentified -> n -> Shiftx4 -> Unidentified -> Shift -> E -> O -> F -> Shiftx14 -> Unidentified -> Shift -> Unidentified -> Enter -> f -> o -> Shift -> Unidentified -> i -> n -> t -> Unidentified -> i -> Unidentifiedx3 -> i," Include stdio h
 include string h
 include math h
 include stdlib h

int main
    int nl
    whilenscanf   d   n  EOF
        intisumi   i nn i
            for int j i   j  n j

 f              if i j  i j
                    sum",7,3,1,0,持续输入,0,0.0,0.234,0,0,0,0,5,16,5,4,0,持续输入,0,0.0,1.014,0,1,0,1,11,35,10,14,0,持续输入,2,14.705,1.077,0,1,0,1,20,66,19,15,0,持续输入,4,20.757,1.04,0,2,0,3,50,66,19,15,0,持续输入,4,20.757,1.04,0,2,0,3,50,3.372,
1080234-w001,1080234,157,2025-12-18T13:58:37.941800,1598,WA,1490.6,551,"Shiftx2 -> # -> n -> i -> c -> l -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t -> m ->   -> a -> n -> Shift -> i -> ( -> Shift -> { -> Enter -> i -> n -> t ->   -> y -> , -> m -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> "" -> % -> y -> d -> / -> Shift -> % -> d -> , -> Shift -> & -> y -> , -> Shift -> & -> m -> Shiftx6 -> ! -> Shiftx2 -> = -> Shift -> E -> O -> F -> Shift -> { -> Enter -> i -> n -> t ->   -> i -> s -> _ -> Shift -> l -> e -> a -> p -> Shiftx2 -> _ -> y -> e","#include<stdio.h>
int is_leap_year(int year {
int return(year%4==0&&year%400!=0
    int y,m;
    while(scanf(""%d/%d ,&y,&m !=EOF {
",4,3,1,0,持续输入,0,0.0,1.06,0,0,0,0,2,11,9,2,0,持续输入,0,0.0,1.409,0,0,0,0,8,32,27,5,0,持续输入,4,9.128,2.013,0,0,0,0,26,66,56,10,0,持续输入,7,18.222,1.989,0,1,0,1,55,66,56,10,0,持续输入,7,18.222,1.989,0,1,0,1,55,2.813,
1080234-w002,1080234,390,2025-12-18T14:02:58.794000,1598,WA,1490.6,551,"0 -> Shift -> &x2 -> y -> e -> a -> r -> Shift -> % -> 4 -> 0x2 -> Shift -> ! -> = -> 0 -> |x2 -> Shiftx2 -> ( -> y -> e -> a -> r -> Shift -> % -> 4 -> 0x3 -> =x2 -> ; -> Enterx2 -> i -> n -> t ->   -> m -> o -> t -> n -> h -> d -> a -> y -> s -> Shiftx4 -> + -> Shiftx2 -> _ -> [ -> 1 -> 2 -> Shiftx29 -> + -> Shiftx2 -> = -> Shift -> { -> 3 -> 1 -> , -> 2 -> 8 -> , -> 3 -> 1 -> , -> 3 -> 0 -> , -> 3 -> 1 -> , -> 3 -> 0 -> , -> 3 -> 1 -> , -> 3 -> 1 -> , -> 3 -> 0 -> , -> 1 -> , -> 3x2 -> 0 -> , -> 1 -> 3 -> Shiftx29 -> } -> Shiftx3 -> ; -> Enter -> i -> n -> t ->   -> t -> o","#include<stdio.h>
int is_leap_year(int year {
int return(year%4==0&&year%400!=0 ||(year%400==  ;
    int y,m;
    while(scanf(""%d/%d ,&y,&m !=EOF {


    int month_ays [12 ={31,28,31,30,31,30,31,31,30,31,30,31};
    int total_days=0;

        total     =mo        [m-1 ;
        if(m=2&&is          (y  {
            t         ++;

        printf(""%d\n ,to         ;

    return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,9,9,0,0,持续输入,0,0.0,0.581,0,0,0,0,8,19,19,0,0,持续输入,4,14.238,3.682,0,1,0,2,18,40,36,4,0,持续输入,9,31.699,3.643,0,3,0,5,34,66,60,6,0,持续输入,17,67.049,4.308,0,4,0,6,58,6.403,
1080234-w003,1080234,456,2025-12-18T14:07:19.646200,1598,WA,1490.6,551,"Shiftx24 -> + -> Shiftx2 -> = -> Shift -> { -> 3 -> 1 -> , -> 2 -> 8 -> , -> 3 -> 1 -> , -> 3 -> 0 -> , -> 3 -> 1 -> , -> 3 -> 0 -> , -> 3 -> 1 -> , -> 3 -> 1 -> , -> 3 -> 0 -> , -> 1 -> , -> 3x2 -> 0 -> , -> 1 -> 3 -> Shiftx29 -> } -> Shiftx3 -> ; -> Enter -> i -> n -> t ->   -> t -> o -> a -> l -> t -> Shift -> _ -> d -> a -> y -> s -> = -> 0 -> ; -> t -> o -> t -> a -> l -> = -> m -> o -> [ -> m -> - -> 1 -> ; -> Enter -> i -> f -> Shift -> ( -> m -> = -> 2 -> Shift -> &x2 -> i -> s -> 9 -> Shift -> ( -> y -> Shift -> { -> Enter -> t -> Shift -> +x2 -> ; -> Enter","#include<stdio.h>
int is_leap_year(int year {
int return(year%4==0&&year%400!=0 ||(year%400==  ;
    int y,m;
    while(scanf(""%d/%d ,&y,&m !=EOF {


    int month_ays [12 ={31,28,31,30,31,30,31,31,30,31,30,31};
    int total_days=0;

        votal     =mo        [m-1 ;
        if(m=2&&is          (y  {
            break;    ++;

        if(m<0||m>12||y<0 {      ;
            printf(""-1\n  ;
    return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,6,6,0,0,持续输入,0,0.0,1.306,0,0,0,0,5,10,9,1,1,持续输入,3,8.28,2.812,0,2,1,3,8,53.878,
